line,word
80,fill
80,questions
80,stressed
80,deleted
80,app
80,start
80,sucked
80,apparently
80,app
80,sending
80,emails
80,deleted
80,slightly
80,disappointed
80,creators
80,fixed
80,app
80,happen
80,mentally
81,headspace
81,app
81,anxious
81,worried
81,makes
81,feel
81,handle
81,dark
81,headspace
81,makes
81,cope
81,dark
81,rate
81,headspace
81,stars
82,subscription
82,unlocks
82,cascade
82,specialized
82,meditation
82,mindfulness
82,sessions
82,headspace
82,app
82,functional
82,enjoying
82,free
82,sessions
82,decided
82,subscribe
82,involved
82,meditation
82,series
82,programming
82,option
82,choose
82,traditionally
82,feminine
82,masculine
82,voice
82,range
82,guide
82,instructor
82,people
82,respond
82,trauma
82,lives
82,headspace
82,recognizes
82,refreshing
82,recommend
82,beginning
82,intermediate
82,practitioners
82,speak
82,advanced
82,folks
82,level
83,love
83,head
83,space
83,free
84,headspace
84,approves
84,supports
84,lgbtq
84,lifestyle
84,refund
84,values
84,refund
84,truth
84,hidden
84,shame
84,headspace
85,price
85,version
86,app
86,amazing
86,relaxing
86,sleep
86,dealing
86,stress
86,ect
86,fairly
86,price
86,tag
87,app
87,sleep
87,night
87,slept
87,amazingly
87,realized
87,listen
87,maximum
87,subscribe
87,planning
87,realized
87,month
87,time
87,purchase
87,normal
87,sound
87,machines
87,recommend
87,matter
87,people
88,love
88,app
88,giving
88,lot
88,headspace
88,headspace
88,love
88,app
88,called
88,headspace
88,soooooooooo
88,love
88,app
88,rate
88,love
88,love
88,bye
89,introduction
89,meditation
90,practically
90,write
90,reviews
90,andy
90,app
90,developers
90,headspace
90,app
90,changed
90,life
90,anxiety
90,prone
90,person
90,chronic
90,pain
90,started
90,app
90,half
90,ago
90,quickly
90,absolutely
90,essential
90,daily
90,routine
90,comfortably
90,managing
90,anxiety
90,medication
90,grown
90,tremendously
90,ability
90,cope
90,daily
90,physical
90,pain
90,andy
90,gift
90,app
91,absolutely
91,love
91,app
91,imagine
91,life
91,highly
91,recommend
92,feels
92,body
92,connected
92,fabric
92,universe
92,moment
92,physical
92,anymore
92,breathing
92,entity
92,floating
92,vast
92,emptiness
92,universe
92,calming
92,experiences
92,time
92,yearly
92,membership
93,trouble
93,focusing
93,mad
93,easily
93,app
93,helps
93,time
93,day
93,night
93,minutes
93,listen
93,relax
93,app
94,app
94,beginners
94,meditation
94,form
94,meditation
94,routine
94,day
94,day
94,expert
94,mediation
94,app
94,fantastic
94,tool
94,learning
94,art
94,mediation
95,bad
95,anxiety
95,deserve
95,practices
95,app
95,helpful
95,worth
95,subscription
95,short
95,session
95,1min
95,minutes
96,love
96,app
96,starting
96,min
96,day
96,voices
96,soothing
97,love
97,app
97,head
97,busy
97,trivial
97,time
97,everyday
97,sorts
97,topics
97,relationships
97,stress
97,management
97,anxiety
97,feeling
97,love
98,helped
98,pain
98,management
98,depression
98,highly
98,recommend
99,helped
99,depression
99,anxiety
99,feelings
99,overwhelmed
99,helped
99,insomnia
99,meditations
99,falling
99,asleep
99,falling
99,asleep
99,wake
99,forward
99,taking
99,amount
99,time
99,abd
99,calm
99,love
99,approach
99,perfect
99,meditator
99,perfectly
99,mind
99,learning
99,teaches
99,bought
99,upgrade
99,glad
99,love
99,finished
99,basics
99,free
99,hope
99,helps
100,struggle
100,insomnia
100,due
100,grief
100,anxiety
100,app
100,helped
100,worth
101,love
101,app
101,amazing
101,relaxing
101,stressed
101,anxious
102,apps
102,apple
102,music
102,soundcloud
103,dealing
103,lot
103,difficult
103,transitions
103,support
103,system
103,recent
103,life
103,suggested
103,headspace
103,downloaded
103,series
103,sleep
103,decided
103,abandoned
103,series
103,hard
103,focus
103,days
103,discovered
103,sleepcast
103,played
103,night
103,routine
103,sleeping
103,deep
103,affection
103,sleepcast
103,strange
103,sound
103,decided
103,series
103,grieving
103,difficult
103,hopeful
103,remain
103,jumbled
103,headspace
103,live
103,meditations
103,app
103,stress
103,management
103,electronic
103,sounds
103,sleeping
103,feels
103,safe
103,encouraging
103,world
103,mind
104,anxiety
104,issues
104,difficulty
104,falling
104,asleep
104,sleep
104,stories
104,charm
104,thirty
104,days
104,pay
104,sleep
104,story
104,free
104,stay
104,free
105,brand
105,panic
105,attacks
105,anxiety
105,age
105,plagued
105,week
105,dealing
105,everyday
105,yesterday
105,broke
105,boyfriend
105,app
105,suggested
105,meditate
105,fan
105,time
105,practicer
105,meditation
105,immediately
105,sitting
105,wondering
105,world
105,cross
105,mind
105,short
105,minute
105,meditation
105,minutes
105,peace
105,time
105,rest
105,day
105,continued
105,daily
105,easily
105,assessable
105,tool
105,hope
105,mess
105,subside
105,manageable
106,experience
106,meditating
106,stress
106,anxiety
106,decided
106,time
106,meditated
106,changed
106,live
106,stars
106,review
106,app
106,luna
107,pay
107,app
107,extremely
107,helpful
107,love
107,guided
107,meditation
108,pick
108,topic
108,selection
108,complaint
108,raised
108,guided
108,meditation
108,gaps
108,silence
108,suggested
108,play
108,music
108,tone
108,background
108,live
108,session
109,helps
109,calm
110,love
110,write
110,reviews
110,mom
110,fight
110,sister
110,time
110,stressed
110,bad
110,realized
110,helped
110,lot
110,helpful
110,helped
110,calm
110,didnt
110,start
110,screaming
110,punching
110,walls
110,love
110,app
110,click
110,mad
110,soothes
110,rid
110,stress
110,set
110,remind
110,morning
110,time
110,times
110,day
110,sleep
110,sleep
110,easily
110,ton
110,recommend
110,app
110,stressed
110,fall
110,asleep
111,animations
111,library
111,layout
111,practices
111,headspace
111,extremely
111,approachable
111,level
111,comfort
111,meditation
111,existence
111,app
111,motivating
111,headspace
111,additional
111,encouragement
111,progress
111,bars
111,milestones
111,meditation
111,exercises
111,varying
111,duration
111,myriad
111,activities
111,moods
111,stellar
111,collection
111,sleepcasts
111,slider
111,alter
111,volume
111,ambient
111,noise
111,voice
111,exercises
111,downloaded
111,offline
111,listening
111,downsides
111,recommend
111,headspace
111,worthwhile
111,investment
112,idea
112,meditate
112,downloaded
112,free
112,app
112,totally
112,awesome
113,love
113,quiet
113,morning
113,headspace
113,exercise
113,voice
113,soothing
113,insights
113,amazing
113,helped
113,challenging
113,times
113,grateful
113,creative
113,person
113,created
113,headspace
114,guys
114,creating
114,app
114,helped
114,day
114,happier
114,person
114,matter
114,surrounding
115,changed
115,mindset
115,easy
115,worth
116,change
116,life
116,app
116,calming
116,voice
116,vast
116,knowledge
116,mindfulness
116,meditation
116,amazing
116,subtle
116,beginning
116,grow
116,learn
116,life
116,calmer
116,moment
116,stressed
116,guidance
116,incredible
116,headspace
116,journey
116,participate
116,meditations
116,minutes
116,feeling
116,unity
116,beautiful
117,app
117,tons
117,guided
117,meditations
117,careful
117,cancel
117,subscription
117,middle
117,subscription
117,period
117,mentioned
117,condition
117,agreement
117,term
117,sense
117,free
117,cancel
117,subscription
117,read
117,pages
117,agreement
117,term
117,condition
117,email
117,remove
117,cancel
117,anytime
117,sign
117,page
117,confusing
118,app
118,helps
118,lot
118,affordable
119,ad
119,youtube
119,nice
119,deal
119,anxiety
119,sleep
119,troubles
119,noticed
119,ambient
119,sounds
119,downloaded
119,meditation
119,session
119,minutes
119,nice
119,offer
119,met
119,loads
119,subscribe
119,unlock
119,options
119,disappointed
119,pay
119,listen
119,stuff
119,excessive
119,lovely
119,art
119,style
119,calm
119,voices
119,types
119,choose
119,sleep
119,anxiety
119,meditation
119,nice
119,bit
119,costly
119,highly
119,recommend
119,financially
119,buy
120,app
120,bc
120,lots
120,subjects
120,addresses
120,meditations
120,kinds
120,resources
120,meditations
120,educational
120,videos
120,sleeping
120,music
120,tones
120,soothing
120,helpful
120,sleep
120,voice
120,soothing
120,headspace
120,recommend
120,meditation
120,app
121,andy
121,wonderful
121,voice
121,calming
121,children
121,ages
121,listen
121,andy
121,sleep
121,sounds
121,relax
121,doze
121,worth
121,cent
122,adult
122,helps
122,fall
122,asleep
122,listen
122,anxiety
122,due
122,subscription
123,daily
123,key
123,meditation
123,practice
124,headspace
124,absolutely
124,changed
124,life
124,loved
124,grown
124,aware
124,attentive
124,kinder
124,meditations
124,courses
124,larger
124,selection
124,greatly
124,appreciated
124,thrilled
124,nonetheless
125,app
125,honestly
125,life
125,changing
125,ems
125,means
125,mix
125,nights
